doc_id,texto,tokens,positivas,negativas,polaridad_score
84,con el operativo semanasantasegura la policia de transito trabaja para que tus traslados sean mas ag,22,2,0,0.09090909090909091
85,somos pacifico una travesia que conecto continentes y transformo la historia descubre el galeon de a,23,1,0,0.043478260869565216
86,importante el titular de informa en una oportuna accion companeros de frustraron un robo a casa habi,22,0,3,-0.13636363636363635
87,mas que un cambio una evolucion en la movilidad en la capitaldelatransformacion decimos adios a las ,18,2,0,0.1111111111111111
88,la magia del jazz llega al corazon de la ciudad el teatro de la ciudad esperanza iris presenta new y,21,2,0,0.09523809523809523
89,te recordamos que hoy tambien hay actividades en aquifera festivaldelbosque aqui te compartimos algu,10,0,0,0.0
90,dile hola a xoli tu nuevo aliado digital en la capitaldelatransformacion mas que un asistente es tu ,12,0,0,0.0
91,querida araceli damian gracias por tu liderazgo al frente de la secretaria de bienestar e igualdad s,24,1,0,0.041666666666666664
92,importante el titular de la policia ciudad de mexico pablo vazquez camacho informa,9,0,0,0.0
93,en la capitaldelatransformacion cada dia se mueven millones de personas por lo que seguimos invirtie,19,1,0,0.05263157894736842
94,la jefadegobierno clara brugada transforma la movilidad con una inversion historica de mas de mil md,17,3,0,0.17647058823529413
95,conoce el padron de instaladores de gas y electricidad certificados por el heroico cuerpo de bombero,28,1,0,0.03571428571428571
96,en la avenida alcaldia venustiano carranza personal de la secretaria de obras y servicios de la ciud,18,1,0,0.05555555555555555
97,no descansamos en el proposito de brindarte vialidades que procuren tu bienestar gracias al programa,23,2,0,0.08695652173913043
98,nuestro compromiso es claro que puedas transitar con certeza y proteccion en la avenida alcaldia ven,25,3,0,0.12
99,la jornada de zocalo ciudadano reunio a la ciudadania y al gabinete de secretarios y secretarias de ,14,1,0,0.07142857142857142
100,tienes una idea para mejorar tu calle hazla realidad participando en las consultas del instituto ele,16,1,0,0.0625
101,me reuni con el gobernador de michoacan alfredo ramirez bedolla quien nos extendio la invitacion par,24,2,0,0.08333333333333333
102,a traves de la secretaria de las mujeres cdmx en el gobierno de la ciudad acompanamos la presentacio,21,1,0,0.047619047619047616
103,nuestros bosques sostienen la vida de la ciudad y en temporada de calor el riesgo de incendios aumen,19,0,3,-0.15789473684210525
104,desde la colonia guerrero y con un presupuesto de millones pusimos en marcha cinco proyectos para re,33,0,1,-0.030303030303030304
105,la jefadegobierno clara brugada destaco que el proyecto de vivienda en conjunto que arranco hoy cont,22,0,0,0.0
106,la jefadegobierno clara brugada dio inicio a obras para vivienda sustentable y accesible con una inv,17,2,0,0.11764705882352941
107,sabias que dia te toca entregar tus organicos anotalo bien martes jueves y sabado cada residuo en su,11,0,0,0.0
108,este de mayo a las horas participemos en el primer simulacro nacional prepararnos salva vidas reforc,18,0,0,0.0
109,en la avenida francisco del paso y troncoso personal de la secretaria de obras y servicios de la ciu,22,2,0,0.09090909090909091
110,ni siquiera de madrugada descansamos cuando cuando se trata de cuidar tu camino en la avenida franci,23,2,0,0.08695652173913043
111,un abrazo solidario al ing victor velazquez rangel a su familia y a sus seres queridos ante la sensi,22,0,0,0.0
112,en la capitaldelatransformacion equilibramos la balanza para el bienestar de la gente mientras la pe,11,0,0,0.0
113,protegete y protege a quienes mas quieres la vacunacion contra el sarampion es segura gratuita y la ,19,0,0,0.0
114,la jefadegobierno clara brugada dio a conocer avances en seguridad que reflejan un trabajo constante,26,1,4,-0.11538461538461539
115,la jefadegobierno clara brugada presento resultados en materia de seguridad fruto de una estrategia ,33,1,3,-0.06060606060606061
116,importante el titular de policia ciudad de mexico pablo vazquez camacho informa,9,0,0,0.0
117,salimos del gabinete de seguridad nacional encabezado por la presidenta claudia sheinbaum pardo y co,28,1,0,0.03571428571428571
118,es momento de estar preparad este de mayo a las horas participa en el primer simulacro nacional por ,19,1,1,0.0
119,en la ciudad de mexico nos preparamos para vivir el mundial sin racismo clasismo ni xenofobia nuestr,24,2,0,0.08333333333333333
120,quieres tramitar tu licencia permanente te decimos donde ubica los centros de servicio y las oficina,14,1,0,0.07142857142857142
121,la seguridad se construye desde el corazon de nuestros barrios reforzamos la vigilancia en san grego,23,3,0,0.13043478260869565
122,sabes donde van tus productos de higiene personal separarlos correctamente tambien es cuidar la ciud,13,0,0,0.0
123,importante la secretaria de bienestar e igualdad social cdmx informa,7,0,0,0.0
124,en la capitaldelatransformacion queremos que estas vacaciones sean inolvidables para todas nuestras ,29,1,0,0.034482758620689655
125,hoy es el ultimo dia para sumergirte en las increibles experiencias de aquifera festivaldelbosque y ,17,0,0,0.0
126,hoy es el ultimo dia para sumergirse en la magia de aquifera y cerrar con broche de oro el festival ,19,2,1,0.05263157894736842
127,asi se disfruta la nueva edicion del picnic nocturno noche de linternas en el bosque de chapultepec ,15,0,0,0.0
128,un solo numero para todos tus reportes de agua en la capitaldelatransformacion con la lineah o puede,21,5,5,0.0
129,mas que un cambio una evolucion en la movilidad en la capitaldelatransformacion decimos adios a las ,18,2,0,0.1111111111111111
130,la movilidad avanza y conecta vidas en la capitaldelatransformacion el cablebus cdmx acerca oportuni,21,0,0,0.0
131,te recordamos que hoy tambien hay actividades en aquifera festivaldelbosque aqui te compartimos algu,12,0,0,0.0
132,la edicion del gran remate de libros discos y peliculas te invita a redescubrir tesoros en el monume,17,0,0,0.0
133,ya tienes plan para refrescarte este fin la feriadelanieve te espera con sabores para todos los gust,14,0,0,0.0
134,les invito al gran remate de libros discos y peliculas que se lleva a cabo en el monumento a la revo,24,1,0,0.041666666666666664
135,quienes trabajan en la construccion levantan la ciudad todos los dias y sus derechos tambien deben e,14,0,0,0.0
136,el sistemapublicodecuidados impulsa una distribucion mas justa de las tareas reconociendo el trabajo,19,0,0,0.0
137,transformatuciudadcadaresiduoensulugar separar los residuos no es solo una tarea del dia a dia es un,20,3,0,0.15
138,ciudadano o ciudadana presta mucha atencion a las diferentes variantes de extorsion telefonica no ca,19,1,1,0.0
139,ya dio inicio el primer festival ciudad de mexico corazon de las lenguas y culturas indigenas un esp,22,1,0,0.045454545454545456
140,llego el santochapuzon a nuestra ciudad invitamos a todas las familias a disfrutar de estas vacacion,18,0,0,0.0
141,el operativo semanasantasegura es una estrategia preventiva para garantizar vacaciones seguras a hab,22,2,0,0.09090909090909091
142,continuan las actividades de aquifera festivaldelbosque aqui te compartimos la agenda para que te la,14,0,0,0.0
143,todas las personas merecen ser tratadas con dignidad y respeto sin importar su condicion de salud en,18,0,0,0.0
144,sabias que la mayoria de los incendios en el hogar se pueden prevenir ponemos a tu disposicion el pa,24,1,0,0.041666666666666664
145,te compartimos algunas de las actividades que estaran disponibles en el festival del bosque aquifera,9,1,0,0.1111111111111111
146,la ciudad de mexico nacio del agua y en ella sigue latiendo su historia en este valle de espejos los,48,4,3,0.020833333333333332
147,con el operativosemanasantasegura de lo unico que tendras que preocuparte sera de disfrutar estas va,15,0,0,0.0
148,el cine brilla mas con el talento latino de actores como pedro pascal su trabajo ha trascendido gene,24,1,0,0.041666666666666664
149,pedro pascal llego a la ciudad de mexico y de pronto la capital se sintio como de pelicula feliz cum,15,0,0,0.0
150,la semana santa llego a las utopias de la capitaldelatransformacion si estas vacaciones planeas perm,22,0,0,0.0
151,pedro pascal se encuentra filmando en mexico hoy visitamos la locacion para saludarlo y celebrar su ,19,0,0,0.0
152,llega aquifera festival del bosque de chapultepec un evento que nos invita a reencontrarnos con el a,32,5,2,0.09375
153,para transformar el modelo hidrico de la ciudad no solo impulsamos infraestructura tambien generamos,23,1,1,0.0
154,la jefadegobierno clara brugada inauguro aquifera festivaldelbosque un espacio para reconectar con l,28,5,4,0.03571428571428571
155,en vivo acompaname a la inauguracion de aquifera festival del bosque,6,2,0,0.3333333333333333
156,en vivo la jefa de gobierno clara brugada asiste a la inauguracion de aquifera festival del bosque,10,2,0,0.2
157,no caigas en fraudes los mensajes para pagar multas por sms son falsos secretaria de administracion ,20,0,0,0.0
158,vainilla chocolate queso mango con chile y hasta sabores que de seguro ni conocias sepi cdmx te invi,22,0,0,0.0
159,presentamos el primer padron de instaladoras e instaladores certificados de gas y electricidad domes,31,1,0,0.03225806451612903
160,despues de una jornada del programa cualliohtli la calzada de tlalpan esta lista para ser transitada,22,5,0,0.22727272727272727
161,la oscuridad no detiene nuestro trabajo aprovechamos la madrugada para renovar tu camino en la calza,20,2,1,0.05
162,la madrugada es testigo del esfuerzo que el dia de manana facilitara los traslados de las y los capi,27,3,0,0.1111111111111111
163,damos la bienvenida a este momento de nuestra conferencia movilidad rumbo al mundial movilidad que p,13,0,0,0.0
164,bienvenida para el secretario de movilidad de la ciudad de mexico hector ulises garcia nieto bienven,18,0,0,0.0
165,director general del servicio de transportes electricos de la ciudad de mexico maestro martin lopez ,21,3,0,0.14285714285714285
166,gracias tambien al director general de la red de transporte de pasajeros de la ciudad de mexico el m,17,2,0,0.11764705882352941
167,de la ciudad de mexico licenciado fernando solis preside el momento la jefa de gobierno de la ciudad,14,0,0,0.0
168,uso de la voz invitamos por favor al secretario de movilidad de la ciudad de mexico hector ulises ga,14,0,0,0.0
169,a nuestra jefa de gobierno clara brugada molina a mis companeros de trabajo y directores de los dife,11,0,0,0.0
170,un evento internacional sino lo estamos usando tambien para transformar de manera profunda la forma ,10,1,0,0.1
171,de movilidad trabajando con un objetivo concreto que ha sido la instruccion de nuestra jefa de gobie,12,0,0,0.0
172,transporte un objetivo que subyace a este trabajo de todos los organismos es poder convertir la movi,10,0,0,0.0
173,nuestro esfuerzo el objetivo fundamental es conectar a la ciudad de mexico y con rutas como la de qu,14,0,0,0.0
174,el corazon de la capital del pais con autobuses totalmente electricos silenciosos y amigables con el,15,0,0,0.0
175,con la posibilidad de la movilizacion en la ciudad para eso en conjunto con el aeropuerto internacio,10,0,0,0.0
176,servicios que prestamos ahi y sobre todo las terminales del metrobus en las en la terminal uno y en ,11,0,0,0.0
177,amigables y hay una transformacion de las terminales para el trolebus y la gente pueda transitar a s,11,2,0,0.18181818181818182
178,se esta convirtiendo en un nodo importante estamos fortaleciendo las estaciones del metrobus pero es,10,0,0,0.0
179,experiencia de los usuarios que al final es el tema ultimo en el que nos movemos es lo que vive la g,10,0,0,0.0
180,que no solo es innovadora sino util en el tren ligero de tasquena estamos duplicando la capacidad de,12,0,0,0.0
181,estaciones incorporando accesibilidad universal y sumando nuevos trenes lo que les vamos a presentar,9,0,0,0.0
182,en el entorno del proceso mundialista pero no son las unicas es solo un boton de muestra tenemos una,10,0,0,0.0
183,ciudad el trolebus continuara ampliandose el metrobus fortalecera muchos de los espacios que ya tien,12,1,0,0.08333333333333333
184,y junto con ellos los estamos integrando a nuevas perspectivas de prestacion del servicio profesiona,12,2,0,0.16666666666666666
185,mueve mejor tambien es una ciudad mas justa los etrams tambien tienen una transformacion importante ,13,1,0,0.07692307692307693
186,micromovilidad con la construccion de biciestacionamientos en los tran mas importantes y con el fort,10,1,0,0.1
187,ciudad hacia la zona sur km que van a brindar servicio a los ciclistas y en el metro el metro tiene ,13,1,1,0.0
188,intervenir estaciones pero para tambien reforzar el mantenimiento y reforzar acciones que permitan u,12,1,0,0.08333333333333333
189,rehabilitacion integral del metro que tiene que ver con la linea tres pero en conjunto estas accione,10,1,0,0.1
190,lo largo de esta administracion todo esto para finalizar tiene un proposito muy claro que la ciudad ,10,0,0,0.0
191,seguridad que tenga una mejor experiencia todos los dias porque al final de eso se trata la movilida,10,1,0,0.1
192,la maestra maria del rosario castro escorcia muy buenos dias a todas y todos saludo con mucho gusto ,13,0,0,0.0
193,de los organismos y a todos los que nos acompanan y bueno eh yo quisiera empezar eh senalando digo t,8,0,0,0.0
194,permanentes de movilidad en metrobus y que contribuyen al traslado de visitantes y turistas nuestra ,14,0,0,0.0
195,la ruta quetzalcoa que es un servicio estrategico que forma parte de la linea cuatro y que se amplio,12,1,0,0.08333333333333333
196,de mexico con nuestra emblematica avenida paseo de la reforma atravesando el centro historico y desd,14,0,0,0.0
197,sin duda una conexion muy importante a nuestra red ya que comunica con nuestra linea uno y nuestra l,10,1,0,0.1
198,esta linea esta moviendo la linea a usuarios en promedio al dia y esta nueva ruta recorre km con una,12,0,0,0.0
199,unidades electricas son comodas accesibles ya que no emiten ruido ni vibraciones y contribuyen a la ,14,1,0,0.07142857142857142
200,contaminantes y son unidades muy seguras ya se encuentran la verdad es que han sido muy bien recibid,10,1,0,0.1
201,a nuestro centro de control donde tenemos monitore oreada la unidad ver su ocupacion y atender de ma,12,0,0,0.0
202,ya lo comentaba el secretario se estan haciendo unas obras de modernizacion para ampliar las estacio,11,1,0,0.09090909090909091
203,esta obra esta a cargo de las autoridades del aeropuerto esperemos este lista ya para la primera sem,11,1,0,0.09090909090909091
204,accesible a nuestros usuarios ya que contaran tambien con informacion de de nuestro estadio al servi,10,1,0,0.1
205,aquellos visitantes que que decidan usar el transporte publico para conocer la ciudad y trasladarse ,11,0,0,0.0
206,tambien estamos modernizando la terminal san lazaro y esto es un importante nodo de conexion ya que ,11,0,0,0.0
207,estaciones por las que atraviesa esta ruta y que pues conecta tambien con la tapo estariamos amplian,12,0,0,0.0
208,desplazar de manera mucho mas accesible y eficiente al tener un cuerpo anexo a la estacion actual y ,11,1,0,0.09090909090909091
209,directa a nuestros demas servicios la que sigue ah bueno teniamos algunos testimonios pues bueno son,8,1,0,0.125
210,servicio ama que estariamos evaluando tambien su ampliacion hasta campomte es algo que estariamos tr,11,2,0,0.18181818181818182
211,lo iban a proyectar donde esta podium por favor video traiamos un video de los testimonios de los us,11,1,0,0.09090909090909091
212,proyectar lo dejamos para despues lo que lo ubican mas adelante lo vemos con todo gusto directora su,9,0,0,0.0
213,favor a la intervencion del director general de servicio de transportes electricos en la ciudad de m,18,2,0,0.1111111111111111
214,companeros del gabinete de de movilidad este gracias a todos vamos a empezar con la la presentacion ,11,1,0,0.09090909090909091
215,no se si me apoyan con la presentacion por favor bueno en lo que respecta al servicio de transportes,9,1,0,0.1111111111111111
216,proyectos en la linea del tren ligero que ahora se le va a denominar ruta de la jolote y el primer p,9,0,0,0.0
217,la construccion de la nueva terminal en tasquena esta terminal ya nos va a permitir trabajar con tre,8,0,0,0.0
218,poder incrementar la capacidad en la oferta de transporte vamos a reducir el el tiempo de desplazami,10,0,0,0.0
219,va a contar con tres andenes en vez de dos como se tenia en la en la terminal anterior eh la inversi,7,1,0,0.14285714285714285
220,de esta terminal fue de millones de pesos y esperamos tenerla ya en operacion durante los primeros d,10,0,0,0.0
221,en condiciones de ponerla en operacion pues para el beneficio de los habitantes de la ciudad de mexi,9,1,0,0.1111111111111111
222,modernizacion de siete estaciones de este modo de transporte que se encuentran en el tramo dos que v,10,1,0,0.1
223,a cabo dado que las condiciones en las cuales se encontraban estas estaciones no nos permitian recib,12,2,0,0.16666666666666666
224,trabajos que se estan llevando a cabo principalmente obedecen a la colocacion de techumbres en todas,11,1,0,0.09090909090909091
225,de guias podotactiles y tambien al reforzamiento de la senaletica en todas ellas la inversion que se,8,1,0,0.125
226,de millones de pesos y al igual que la estacion tasquena esperamos tenerla en operacion los primeros,11,0,0,0.0
227,eh una accion que nos va a permitir tener accesibilidad universal para todos nuestros usuarios sobre,8,0,0,0.0
228,tralpan ya que para accesar a las estaciones lo tenemos que hacer a traves de los puentes peatonales,8,0,0,0.0
229,que se llaman salvaescaleras que nos van a permitir ingresar a usuarios con silla de rueda o con alg,9,0,0,0.0
230,estaciones las torres ciudad jardin la virgen shote pingo nexahualpilli registro federal textitlan h,17,1,0,0.058823529411764705
231,sobre todo accesibilidad universal a cualquier sector de la poblacion estos trabajos los vamos a ter,12,0,0,0.0
232,contar con todos estos equipos ya instalados en estas estaciones la siguiente por favor bueno otro p,10,0,0,0.0
233,linea no solamente para el mundial sino ya va a ser de un comportamiento habitual es la adquisicion ,10,0,0,0.0
234,ya se encuentran en etapa de pruebas estaticas dinamicas y en pruebas de operacion eh en la linea de,12,0,0,0.0
235,laborable cuando menos usuarios en un dia ordinario estas unidades estan equipadas con camaras de vi,12,3,0,0.25
236,una de estas unidades tienen asientos reservados para personas con discapacidad y tambien para adult,11,0,0,0.0
237,estando dentro de las estaciones pueden ingresar a los trenes sin ningun mayor sin ningun problema e,7,1,0,0.14285714285714285
238,aproximadamente millones de pesos y al igual que los otros dos proyectos del tren ligero esperamos p,12,0,0,0.0
239,ya ya estan los trenes si ya lo comente ya estan los trenes en operacion en pruebas operativas en la,10,0,0,0.0
240,va a permitir incrementar las condiciones de seguridad para la operacion de los trenes y mas ahora c,12,1,0,0.08333333333333333
241,de trafico que estamos en la etapa de implementacion se va a colocar todo el equipo necesario a lo l,9,0,1,-0.1111111111111111
242,y esta conformado entre otros aspectos por un sistema de comunicacion que va a permitir la comunicac,12,1,0,0.08333333333333333
243,los operadores que van operando las unidades se va a implementar un puesto central de control nuevo ,12,0,0,0.0
244,el sistema de senalizacion a lo largo de toda la linea se van a implementar sistemas de barreras aut,9,0,0,0.0
245,modo de transporte asi como un sistema de de videovigilancia al interior de las estaciones y en los ,9,1,0,0.1111111111111111
246,lo que persigue basicamente es incrementar los aspectos de seguridad en la operacion de el material ,12,2,0,0.16666666666666666
247,su implementacion ascendio a casi millones de pesos y esperamos tenerlo operable unos pocos dias ant,12,0,0,0.0
248,de trolebus eh estamos en proceso de implementacion de la linea con origen en el setra y pulco y des,11,0,0,0.0
249,con km de longitud van a estar operando trolebuses sencillos de m y aqui algo muy importante es que ,11,0,0,0.0
250,cuales ya se tuvo varios acuerdos uno de ellos es estriba en que una parte de estos concesionarios v,6,1,0,0.16666666666666666
251,concesionarios se van a hacer acreedores a un bono de retiro y una tercer parte de los concesionario,9,0,0,0.0
252,operan paralelo al trazo de la linea del trolebus esta es la primer fase de de la linea la segunda f,12,0,0,0.0
253,autonoma este en sochimilco la siguiente eh la linea eh principalmente va a operar por las avenidas ,13,0,0,0.0
254,en una parte del circuito estadio azteca con esto vamos a mejorar la movilidad eh de los asistentes ,8,1,0,0.125
255,estadio azteca pero como bien lo senalaba el secretario en su exposicion estos proyectos van a perma,11,1,0,0.09090909090909091
256,especifica para aquellos que viven en el sur de la misma la siguiente el trolebus linea cero en su r,12,0,0,0.0
257,como la linea chapulin es una parte del proyecto integral del circuito interior que como ustedes sab,12,0,0,0.0
258,solamente es un ramal que va a operar de chapultepec a ciudad universitaria con una extension de km ,10,0,0,0.0
259,que tambien en este proyecto se va a involucrar a una empresa de transporte concesionaria que actual,11,0,0,0.0
260,para completar los ya los adquirio el servicio de transportes electricos con esto damos tambien la p,13,1,0,0.07692307692307693
261,como lo vemos ahorita en esta lamina practicamente la operacion va sobre la avenida revolucion y tam,11,0,0,0.0
262,el del estadio olimpico de ciudad universitaria tanto esta linea como la linea esperamos tenerlas en,13,1,0,0.07692307692307693
263,cuanto por mi parte muchas gracias hace uso de la voz el director general del sistema de transporte ,15,1,0,0.06666666666666667
264,de gobierno secretario companeros de los diferentes organismos medios de comunicacion muchas gracias,14,0,0,0.0
265,la jefa de gobierno lo ha venido instruyendo un mantenimiento mayor que va encaminado no solamente a,9,1,0,0.1111111111111111
